window_slug,strategy,direction,entry_price,target_price,spot_price_at_entry,spot_price_at_close,stake_usd,status,pct_return,date_opened,date_closed
btc-updown-5m-1785855000,E_scaling_replicator,DOWN,0.495,64010.81,64012.835,64038.955,0.20,LOSS,-100,2026-08-04 14:55:02 UTC,2026-08-04 14:55:02 UTC
btc-updown-5m-1785855000,E_scaling_replicator,UP,0.505,64010.81,64012.835,64038.955,0.20,WIN,98.01980198019801980198019800,2026-08-04 14:55:02 UTC,2026-08-04 14:55:02 UTC
btc-updown-5m-1785855300,B_momentum,DOWN,0.495,64022.195,64079.995,64072.82,1,LOSS,-100,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855300,E_scaling_replicator,UP,0.505,64022.195,64079.995,64072.82,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855300,E_scaling_replicator,UP,0.505,64022.195,64079.995,64072.82,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855300,E_scaling_replicator,UP,0.505,64022.195,64079.995,64072.82,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855300,E_scaling_replicator,UP,0.505,64022.195,64079.995,64072.82,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855300,E_scaling_replicator,UP,0.505,64022.195,64079.995,64072.82,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:00:02 UTC,2026-08-04 15:00:02 UTC
btc-updown-5m-1785855600,B_momentum,UP,0.505,64070.005,64100.105,64122.525,1,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855600,E_scaling_replicator,UP,0.505,64070.005,64100.105,64122.525,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855600,E_scaling_replicator,UP,0.505,64070.005,64100.105,64122.525,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855600,E_scaling_replicator,UP,0.505,64070.005,64100.105,64122.525,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855600,E_scaling_replicator,UP,0.505,64070.005,64100.105,64122.525,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855600,E_scaling_replicator,UP,0.505,64070.005,64100.105,64122.525,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:05:02 UTC,2026-08-04 15:05:02 UTC
btc-updown-5m-1785855900,B_momentum,DOWN,0.495,64054.02,64091.495,64021.105,1,WIN,102.0202020202020202020202020,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785855900,E_scaling_replicator,UP,0.505,64054.02,64091.495,64021.105,0.20,LOSS,-100,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785855900,E_scaling_replicator,UP,0.505,64054.02,64091.495,64021.105,0.20,LOSS,-100,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785855900,E_scaling_replicator,DOWN,0.495,64054.02,64091.495,64021.105,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785855900,E_scaling_replicator,DOWN,0.495,64054.02,64091.495,64021.105,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785855900,E_scaling_replicator,DOWN,0.495,64054.02,64091.495,64021.105,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:10:01 UTC,2026-08-04 15:10:01 UTC
btc-updown-5m-1785856200,B_momentum,UP,0.495,63990.31,64002.495,64012.335,1,WIN,102.0202020202020202020202020,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856200,E_scaling_replicator,UP,0.505,63990.31,64002.495,64012.335,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856200,E_scaling_replicator,DOWN,0.495,63990.31,64002.495,64012.335,0.20,LOSS,-100,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856200,E_scaling_replicator,UP,0.495,63990.31,64002.495,64012.335,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856200,E_scaling_replicator,UP,0.495,63990.31,64002.495,64012.335,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856200,E_scaling_replicator,UP,0.495,63990.31,64002.495,64012.335,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:15:01 UTC,2026-08-04 15:15:01 UTC
btc-updown-5m-1785856500,B_momentum,DOWN,0.495,63978.905,64001.285,63951.835,1,WIN,102.0202020202020202020202020,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856500,E_scaling_replicator,UP,0.505,63978.905,64001.285,63951.835,0.20,LOSS,-100,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856500,E_scaling_replicator,DOWN,0.495,63978.905,64001.285,63951.835,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856500,E_scaling_replicator,DOWN,0.495,63978.905,64001.285,63951.835,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856500,E_scaling_replicator,DOWN,0.495,63978.905,64001.285,63951.835,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856500,E_scaling_replicator,DOWN,0.495,63978.905,64001.285,63951.835,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:19:58 UTC,2026-08-04 15:19:58 UTC
btc-updown-5m-1785856800,B_momentum,DOWN,0.495,63955.925,63964.305,63945.885,1,WIN,102.0202020202020202020202020,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785856800,E_scaling_replicator,UP,0.505,63955.925,63964.305,63945.885,0.20,LOSS,-100,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785856800,E_scaling_replicator,UP,0.505,63955.925,63964.305,63945.885,0.20,LOSS,-100,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785856800,E_scaling_replicator,UP,0.505,63955.925,63964.305,63945.885,0.20,LOSS,-100,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785856800,E_scaling_replicator,UP,0.505,63955.925,63964.305,63945.885,0.20,LOSS,-100,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785856800,E_scaling_replicator,DOWN,0.495,63955.925,63964.305,63945.885,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:25:01 UTC,2026-08-04 15:25:01 UTC
btc-updown-5m-1785857100,B_momentum,DOWN,0.495,63962.505,63899.55,63880.965,1,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857100,E_scaling_replicator,DOWN,0.495,63962.505,63899.55,63880.965,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857100,E_scaling_replicator,DOWN,0.495,63962.505,63899.55,63880.965,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857100,E_scaling_replicator,DOWN,0.495,63962.505,63899.55,63880.965,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857100,E_scaling_replicator,DOWN,0.495,63962.505,63899.55,63880.965,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857100,E_scaling_replicator,DOWN,0.495,63962.505,63899.55,63880.965,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:29:59 UTC,2026-08-04 15:29:59 UTC
btc-updown-5m-1785857400,B_momentum,DOWN,0.495,63895.09,63886.705,63804.065,1,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857400,E_scaling_replicator,DOWN,0.495,63895.09,63886.705,63804.065,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857400,E_scaling_replicator,DOWN,0.495,63895.09,63886.705,63804.065,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857400,E_scaling_replicator,DOWN,0.495,63895.09,63886.705,63804.065,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857400,E_scaling_replicator,DOWN,0.495,63895.09,63886.705,63804.065,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857400,E_scaling_replicator,DOWN,0.495,63895.09,63886.705,63804.065,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:35:01 UTC,2026-08-04 15:35:01 UTC
btc-updown-5m-1785857700,B_momentum,UP,0.505,63778.445,63781.495,63823.865,1,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785857700,E_scaling_replicator,UP,0.505,63778.445,63781.495,63823.865,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785857700,E_scaling_replicator,UP,0.505,63778.445,63781.495,63823.865,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785857700,E_scaling_replicator,UP,0.505,63778.445,63781.495,63823.865,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785857700,E_scaling_replicator,UP,0.505,63778.445,63781.495,63823.865,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785857700,E_scaling_replicator,UP,0.505,63778.445,63781.495,63823.865,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:40:01 UTC,2026-08-04 15:40:01 UTC
btc-updown-5m-1785858000,E_scaling_replicator,UP,0.505,63857.035,63888.515,63888.515,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:45:02 UTC,2026-08-04 15:45:02 UTC
btc-updown-5m-1785858000,E_scaling_replicator,UP,0.505,63857.035,63888.515,63888.515,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:45:02 UTC,2026-08-04 15:45:02 UTC
btc-updown-5m-1785858000,E_scaling_replicator,UP,0.505,63857.035,63888.515,63888.515,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:45:02 UTC,2026-08-04 15:45:02 UTC
btc-updown-5m-1785858000,E_scaling_replicator,UP,0.505,63857.035,63888.515,63888.515,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:45:02 UTC,2026-08-04 15:45:02 UTC
btc-updown-5m-1785858000,E_scaling_replicator,UP,0.505,63857.035,63888.515,63888.515,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:45:02 UTC,2026-08-04 15:45:02 UTC
btc-updown-5m-1785858300,B_momentum,DOWN,0.495,63888.515,64123.87,64099.02,1,LOSS,-100,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,C_spike_fade,UP,0.505,63888.515,64123.87,64099.02,1,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,E_scaling_replicator,UP,0.505,63888.515,64123.87,64099.02,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,E_scaling_replicator,UP,0.505,63888.515,64123.87,64099.02,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,E_scaling_replicator,UP,0.505,63888.515,64123.87,64099.02,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,E_scaling_replicator,UP,0.505,63888.515,64123.87,64099.02,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858300,E_scaling_replicator,UP,0.505,63888.515,64123.87,64099.02,0.20,WIN,98.01980198019801980198019800,2026-08-04 15:49:58 UTC,2026-08-04 15:49:58 UTC
btc-updown-5m-1785858600,B_momentum,DOWN,0.495,64095.475,64154.325,64091.505,1,WIN,102.0202020202020202020202020,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858600,E_scaling_replicator,UP,0.505,64095.475,64154.325,64091.505,0.20,LOSS,-100,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858600,E_scaling_replicator,UP,0.505,64095.475,64154.325,64091.505,0.20,LOSS,-100,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858600,E_scaling_replicator,UP,0.505,64095.475,64154.325,64091.505,0.20,LOSS,-100,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858600,E_scaling_replicator,UP,0.505,64095.475,64154.325,64091.505,0.20,LOSS,-100,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858600,E_scaling_replicator,UP,0.505,64095.475,64154.325,64091.505,0.20,LOSS,-100,2026-08-04 15:55:01 UTC,2026-08-04 15:55:01 UTC
btc-updown-5m-1785858900,B_momentum,DOWN,0.525,64121.245,64134.95,64073.075,1,WIN,90.47619047619047619047619050,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785858900,E_scaling_replicator,UP,0.505,64121.245,64134.95,64073.075,0.20,LOSS,-100,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785858900,E_scaling_replicator,DOWN,0.495,64121.245,64134.95,64073.075,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785858900,E_scaling_replicator,DOWN,0.495,64121.245,64134.95,64073.075,0.20,WIN,102.0202020202020202020202020,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785858900,E_scaling_replicator,DOWN,0.525,64121.245,64134.95,64073.075,0.20,WIN,90.47619047619047619047619050,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785858900,E_scaling_replicator,DOWN,0.525,64121.245,64134.95,64073.075,0.20,WIN,90.47619047619047619047619050,2026-08-04 15:59:59 UTC,2026-08-04 15:59:59 UTC
btc-updown-5m-1785859200,B_momentum,DOWN,0.495,64073.075,64029.165,63986.585,1,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,C_spike_fade,UP,0.505,64073.075,64029.165,63986.585,1,LOSS,-100,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,E_scaling_replicator,DOWN,0.495,64073.075,64029.165,63986.585,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,E_scaling_replicator,DOWN,0.495,64073.075,64029.165,63986.585,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,E_scaling_replicator,DOWN,0.495,64073.075,64029.165,63986.585,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,E_scaling_replicator,DOWN,0.495,64073.075,64029.165,63986.585,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859200,E_scaling_replicator,DOWN,0.495,64073.075,64029.165,63986.585,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:05:01 UTC,2026-08-04 16:05:01 UTC
btc-updown-5m-1785859500,B_momentum,DOWN,0.495,63985.505,63971.895,63960.705,1,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859500,E_scaling_replicator,DOWN,0.495,63985.505,63971.895,63960.705,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859500,E_scaling_replicator,DOWN,0.495,63985.505,63971.895,63960.705,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859500,E_scaling_replicator,DOWN,0.495,63985.505,63971.895,63960.705,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859500,E_scaling_replicator,DOWN,0.495,63985.505,63971.895,63960.705,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859500,E_scaling_replicator,DOWN,0.495,63985.505,63971.895,63960.705,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:10:01 UTC,2026-08-04 16:10:01 UTC
btc-updown-5m-1785859800,B_momentum,DOWN,0.495,63985.055,63998.175,63977.845,1,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,UP,0.505,63985.055,63998.175,63977.845,0.20,LOSS,-100,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,UP,0.505,63985.055,63998.175,63977.845,0.20,LOSS,-100,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,DOWN,0.495,63985.055,63998.175,63977.845,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,DOWN,0.495,63985.055,63998.175,63977.845,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785859800,E_scaling_replicator,DOWN,0.495,63985.055,63998.175,63977.845,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:14:58 UTC,2026-08-04 16:14:58 UTC
btc-updown-5m-1785860100,B_momentum,UP,0.505,63977.845,64011.425,64017.675,1,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860100,E_scaling_replicator,UP,0.505,63977.845,64011.425,64017.675,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:19:59 UTC,2026-08-04 16:19:59 UTC
btc-updown-5m-1785860400,B_momentum,UP,0.505,64017.675,64001.995,64027.385,1,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,DOWN,0.495,64017.675,64001.995,64027.385,0.20,LOSS,-100,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,DOWN,0.495,64017.675,64001.995,64027.385,0.20,LOSS,-100,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860400,E_scaling_replicator,UP,0.505,64017.675,64001.995,64027.385,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:24:59 UTC,2026-08-04 16:24:59 UTC
btc-updown-5m-1785860700,B_momentum,DOWN,0.495,64027.385,64031.305,63985.625,1,WIN,102.0202020202020202020202020,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785860700,E_scaling_replicator,UP,0.505,64027.385,64031.305,63985.625,0.20,LOSS,-100,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785860700,E_scaling_replicator,DOWN,0.495,64027.385,64031.305,63985.625,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785860700,E_scaling_replicator,DOWN,0.495,64027.385,64031.305,63985.625,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785860700,E_scaling_replicator,DOWN,0.495,64027.385,64031.305,63985.625,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785860700,E_scaling_replicator,DOWN,0.495,64027.385,64031.305,63985.625,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:29:59 UTC,2026-08-04 16:29:59 UTC
btc-updown-5m-1785861000,E_scaling_replicator,UP,0.505,63985.625,64004.575,64004.575,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:35:00 UTC,2026-08-04 16:35:00 UTC
btc-updown-5m-1785861000,E_scaling_replicator,UP,0.505,63985.625,64004.575,64004.575,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:35:00 UTC,2026-08-04 16:35:00 UTC
btc-updown-5m-1785861000,E_scaling_replicator,UP,0.505,63985.625,64004.575,64004.575,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:35:00 UTC,2026-08-04 16:35:00 UTC
btc-updown-5m-1785861000,E_scaling_replicator,UP,0.505,63985.625,64004.575,64004.575,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:35:00 UTC,2026-08-04 16:35:00 UTC
btc-updown-5m-1785861300,B_momentum,DOWN,0.495,63978.235,63947.985,63924.145,1,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861300,E_scaling_replicator,DOWN,0.495,63978.235,63947.985,63924.145,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861300,E_scaling_replicator,DOWN,0.495,63978.235,63947.985,63924.145,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861300,E_scaling_replicator,DOWN,0.495,63978.235,63947.985,63924.145,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861300,E_scaling_replicator,DOWN,0.495,63978.235,63947.985,63924.145,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861300,E_scaling_replicator,DOWN,0.495,63978.235,63947.985,63924.145,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:40:02 UTC,2026-08-04 16:40:02 UTC
btc-updown-5m-1785861600,B_momentum,UP,0.505,63910.895,63880.205,63888.765,1,LOSS,-100,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861600,E_scaling_replicator,DOWN,0.495,63910.895,63880.205,63888.765,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861600,E_scaling_replicator,DOWN,0.495,63910.895,63880.205,63888.765,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861600,E_scaling_replicator,DOWN,0.495,63910.895,63880.205,63888.765,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861600,E_scaling_replicator,DOWN,0.495,63910.895,63880.205,63888.765,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861600,E_scaling_replicator,DOWN,0.495,63910.895,63880.205,63888.765,0.20,WIN,102.0202020202020202020202020,2026-08-04 16:45:00 UTC,2026-08-04 16:45:00 UTC
btc-updown-5m-1785861900,B_momentum,UP,0.505,63901.975,63900.725,63954.965,1,WIN,98.01980198019801980198019800,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,C_spike_fade,DOWN,0.495,63901.975,63900.725,63954.965,1,LOSS,-100,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,E_scaling_replicator,DOWN,0.495,63901.975,63900.725,63954.965,0.20,LOSS,-100,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,E_scaling_replicator,DOWN,0.495,63901.975,63900.725,63954.965,0.20,LOSS,-100,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,E_scaling_replicator,DOWN,0.495,63901.975,63900.725,63954.965,0.20,LOSS,-100,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,E_scaling_replicator,UP,0.505,63901.975,63900.725,63954.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785861900,E_scaling_replicator,UP,0.505,63901.975,63900.725,63954.965,0.20,WIN,98.01980198019801980198019800,2026-08-04 16:49:58 UTC,2026-08-04 16:49:58 UTC
btc-updown-5m-1785862200,B_momentum,DOWN,0.495,63953.05,63868.635,63862.375,1,WIN,102.0202020202020202020202020,2026-08-04 16:55:00 UTC,2026-08-04 16:55:00 UTC
